id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
01000260,ALAMANCE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,8,february,2008
01000260,ALAMANCE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,8,february,2008
01000281,ALAMANCE,CENTERS,5-STAR,1,10,21,24,19,52,0,31,157,149,149,Independent    Constructed for,Y,3,february,2008
01000281,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,february,2008
01000281,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,february,2008
01000282,ALAMANCE,CENTERS,3-STAR,1,0,0,3,2,4,2,0,11,12,12,Independent    Family,Y,1,february,2008
01000282,ALAMANCE,CENTERS,3-STAR,2,0,0,1,1,0,0,0,2,12,12,Independent    Family,Y,1,february,2008
01000282,ALAMANCE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,1,february,2008
01000290,ALAMANCE,CENTERS,3-STAR,1,0,0,1,0,3,0,0,4,12,12,Independent    Family,Y,2,february,2008
01000290,ALAMANCE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,12,0,Independent    Family,Y,2,february,2008
01000290,ALAMANCE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,february,2008
01000313,ALAMANCE,CENTERS,5-STAR,1,0,0,0,41,91,17,0,149,160,160,Head Start     Constructed for,Y,7,february,2008
01000313,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,7,february,2008
01000313,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,7,february,2008
01000324,ALAMANCE,CENTERS,4-STAR,1,6,16,16,13,19,1,0,71,82,113,Franchise      Converted,Y,2,february,2008
01000324,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Franchise      Converted,Y,2,february,2008
01000324,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Franchise      Converted,Y,2,february,2008
01000326,ALAMANCE,CENTERS,5-STAR,1,0,0,0,3,17,6,38,64,100,100,Independent    School,Y,0,february,2008
01000326,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    School,Y,0,february,2008
01000326,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    School,Y,0,february,2008
01000360,ALAMANCE,CENTERS,4-STAR,1,0,0,2,8,11,2,0,23,60,60,Private School Religious,Y,4,february,2008
01000360,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Private School Religious,Y,4,february,2008
01000360,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Private School Religious,Y,4,february,2008
01000362,ALAMANCE,CENTERS,5-STAR,1,0,0,0,29,52,11,0,92,105,105,Head Start   Constructed for,Y,1,february,2008
01000362,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start   Constructed for,Y,1,february,2008
01000362,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start   Constructed for,Y,1,february,2008
01000401,ALAMANCE,CENTERS,2-STAR,1,8,13,13,16,9,0,0,59,53,53,Independent  Constructed for,Y,9,february,2008
01000401,ALAMANCE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,9,february,2008
01000401,ALAMANCE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,9,february,2008
01000412,ALAMANCE,CENTERS,4-STAR,1,11,16,13,11,8,1,0,60,92,75,Independent  Constructed for,Y,4,february,2008
01000412,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,4,february,2008
01000412,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,4,february,2008
01000416,ALAMANCE,CENTERS,2-STAR,1,8,11,17,15,13,3,17,84,95,95,Independent  Constructed for,Y,9,february,2008
01000416,ALAMANCE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,9,february,2008
01000416,ALAMANCE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,9,february,2008
01000426,ALAMANCE,CENTERS,5-STAR,1,0,0,0,2,13,0,0,15,15,15,Local Public School,N,3,february,2008
01000426,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,3,february,2008
01000426,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,3,february,2008
01000427,ALAMANCE,CENTERS,4-STAR,1,0,0,0,0,9,0,0,9,15,15,Local Public School,N,4,february,2008
01000427,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,4,february,2008
01000427,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,4,february,2008
01000428,ALAMANCE,CENTERS,4-STAR,1,0,0,0,0,14,0,0,14,15,15,Local Public School,N,2,february,2008
01000428,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,2,february,2008
01000428,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,2,february,2008
01000429,ALAMANCE,CENTERS,5-STAR,1,0,0,0,0,14,0,0,14,15,15,Local Public School,N,2,february,2008
01000429,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,2,february,2008
01000429,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,2,february,2008
01000430,ALAMANCE,CENTERS,5-STAR,1,0,0,0,0,14,8,0,22,30,30,Local Public School,Y,6,february,2008
01000430,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,Y,6,february,2008
01000430,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,Y,6,february,2008
01000431,ALAMANCE,CENTERS,5-STAR,1,0,0,0,1,73,11,0,85,90,90,Local Public School,N,8,february,2008
01000431,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,8,february,2008
01000431,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,8,february,2008
