id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
07000121,BEAUFORT,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,99,99,Independent  Constructed for,Y,9,august,2008
07000121,BEAUFORT,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,9,august,2008
07000130,BEAUFORT,CENTERS,5-STAR,1,0,0,0,4,62,34,0,100,108,108,Local Public School,N,6,august,2008
07000130,BEAUFORT,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,6,august,2008
07000130,BEAUFORT,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,6,august,2008
07000141,BEAUFORT,CENTERS,3-STAR,1,2,3,6,6,6,2,17,42,81,81,Independent  Constructed for,Y,9,august,2008
07000141,BEAUFORT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,9,august,2008
07000141,BEAUFORT,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,9,august,2008
07000163,BEAUFORT,CENTERS,4-STAR,1,0,0,0,1,23,8,0,32,36,36,Local Public School,N,6,august,2008
07000163,BEAUFORT,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,6,august,2008
07000163,BEAUFORT,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,6,august,2008
07000167,BEAUFORT,CENTERS,4-STAR,1,0,0,0,1,19,16,0,36,36,36,Local Public School,N,7,august,2008
07000167,BEAUFORT,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,N,7,august,2008
07000167,BEAUFORT,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,N,7,august,2008
07000173,BEAUFORT,CENTERS,2-STAR,1,0,0,2,5,2,0,15,24,25,25,Independent  Constructed for,Y,5,august,2008
07000173,BEAUFORT,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,5,august,2008
07000173,BEAUFORT,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,5,august,2008
